File ,Date/time ,ROI Ch,H/V,R1090,R1090_C,Over-,Over-,MTF50,MTF50P,MTF,Camera,Lens,FL,f-stop,Location,ISO,Misc.,Gamma, ,Chr Aber,Secondary,,Secondary,,EdgeRough,Shutter,Edge,Dark,Light,Under-
imatest_noise0.3_blur4.0.png,2022-06-20 23:44:45,1 Y,Horiz (V-edge), 8.92,  NaN, 13.2,-26.5,0.0643,0.0643,0.1045,,, , ,7% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.084471,,,, ,  0.639, 0.4219, 0.7291,  6.0
imatest_noise0.4_blur4.0.png,2022-06-20 23:44:45,1 Y,Horiz (V-edge), 9.08,  NaN,  5.9,-26.1,0.0638,0.0638,0.0236,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.083095,,,, ,  2.656, 0.4275, 0.7300, 10.3
imatest_noise0.5_blur4.0.png,2022-06-20 23:44:46,1 Y,Horiz (V-edge), 8.67,  NaN,  6.3,-25.8,0.0644,0.0644,0.0803,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.083729,,,, ,  3.225, 0.4343, 0.7322, 10.9
imatest_noise0.6_blur4.0.png,2022-06-20 23:44:46,1 Y,Horiz (V-edge), 8.31,  NaN, 14.0,-26.9,0.0649,0.0649,0.3506,,, , ,7% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.085747,,,, ,  4.779, 0.0000, 0.4419,  7.5
imatest_noise0.7_blur4.0.png,2022-06-20 23:44:47,1 Y,Horiz (V-edge), 8.08,  NaN, 39.2,-26.3,0.0690,0.0690,0.2678,,, , ,7% left of ctr, ,,0.500,  NaN, 0.66,MTF30,0.091531,,,, ,  3.013, 0.0000, 0.4467, 13.7
imatest_noise0.8_blur4.0.png,2022-06-20 23:44:47,1 Y,Horiz (V-edge), 6.58,  NaN, 18.3,-28.0,0.0768,0.0768,0.2167,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.42,MTF30,0.13203,,,, ,  0.276, 0.0000, 0.4495, 18.1
imatest_noise0.9_blur4.0.png,2022-06-20 23:44:48,1 Y,Horiz (V-edge), 7.59,  NaN, 25.3,-31.8,0.0780,0.3122,0.4407,,, , ,7% left of ctr, ,,0.500,  NaN, 1.06,MTF30,0.72697,,,, ,  2.456, 0.0000, 0.4415,  3.0
imatest_noise1.0_blur4.0.png,2022-06-20 23:44:48,1 Y,Horiz (V-edge), 7.89,  NaN, 32.7,-28.0,0.0592,0.8391,1.3905,,, , ,7.4% left of ctr, ,,0.500,  NaN, 0.78,MTF30,0.078543,,,, ,  3.094, 0.0000, 0.4590, 20.3
imatest_noise0.0_blur4.5.png,2022-06-20 23:44:49,1 Y,Horiz (V-edge), 9.61,  NaN,  5.9,-26.6,0.0618,0.0618,0.0028,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.080568,,,, ,  2.625, 0.4128, 0.7212,  4.2
imatest_noise0.1_blur4.5.png,2022-06-20 23:44:49,1 Y,Horiz (V-edge), 9.45,  NaN,  6.5,-26.4,0.0621,0.0621,0.0535,,, , ,7% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.080832,,,, ,  4.018, 0.4169, 0.7221,  3.8
imatest_noise0.2_blur4.5.png,2022-06-20 23:44:50,1 Y,Horiz (V-edge), 9.75,  NaN, 10.0,-27.0,0.0625,0.0625,0.0837,,, , ,7% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.082118,,,, ,  3.694, 0.4213, 0.7242,  8.6
imatest_noise0.3_blur4.5.png,2022-06-20 23:44:50,1 Y,Horiz (V-edge), 9.00,  NaN, 12.2,-26.5,0.0650,0.0650,0.2655,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.085412,,,, ,  3.319, 0.4311, 0.7202,  6.5
imatest_noise0.4_blur4.5.png,2022-06-20 23:44:51,1 Y,Horiz (V-edge), 8.98,  NaN, 16.7,-26.9,0.0644,0.0644,0.1651,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.30,MTF30,0.0849,,,, ,  3.738, 0.4243, 0.7296,  6.3
imatest_noise0.5_blur4.5.png,2022-06-20 23:44:51,1 Y,Horiz (V-edge), 8.83,  NaN, 35.0,-25.7,0.0653,0.0653,0.4067,,, , ,7% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.085067,,,, ,  1.178, 0.4325, 0.7327,  4.1
imatest_noise0.6_blur4.5.png,2022-06-20 23:44:52,1 Y,Horiz (V-edge), 7.47,  NaN, 19.2,-26.5,0.0686,0.0686,0.3025,,, , ,7% left of ctr, ,,0.500,  NaN, 0.54,MTF30,0.091389,,,, ,  1.492, 0.4393, 0.7264, 11.3
imatest_noise0.7_blur4.5.png,2022-06-20 23:44:52,1 Y,Horiz (V-edge), 7.76,  NaN, 23.9,-23.9,0.0693,0.5421,0.7240,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.089384,,,, ,  0.965, 0.0000, 0.4525, 17.8
imatest_noise0.8_blur4.5.png,2022-06-20 23:44:53,1 Y,Horiz (V-edge), 7.02,  NaN, 24.5,-24.2,0.0679,0.0679,0.6733,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.52,MTF30,0.087399,,,, ,  1.611, 0.0000, 0.4678, 18.2
imatest_noise0.9_blur4.5.png,2022-06-20 23:44:53,1 Y,Horiz (V-edge), 6.37,  NaN, 34.8,-26.1,0.0777,0.0777,0.1839,,, , ,7.1% left of ctr, ,,0.500,  NaN, 1.03,MTF30,0.20846,,,, ,  2.719, 0.0000, 0.4733, 15.6
imatest_noise1.0_blur4.5.png,2022-06-20 23:44:54,1 Y,Horiz (V-edge), 5.93,  NaN, 24.5,-22.8,0.0780,0.0780,0.4374,,, , ,7% left of ctr, ,,0.500,  NaN, 0.94,MTF30,0.11668,,,, ,  3.200, 0.0000, 0.4796, 23.7
imatest_noise0.0_blur0.0.png,2022-06-20 23:55:23,1 Y,Horiz (V-edge), 0.89,  NaN,  0.0, -3.4,0.6034,0.6034,0.6359,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.75664,,,, ,  4.909, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur0.0.png,2022-06-20 23:55:26,1 Y,Horiz (V-edge), 0.87,  NaN,  1.1, -4.0,0.6349,0.6349,0.6766,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.77937,,,, ,  4.909, 0.3936, 0.7303,  1.3
imatest_noise0.2_blur0.0.png,2022-06-20 23:55:27,1 Y,Horiz (V-edge), 0.83,  NaN,  2.9,  1.5,0.6715,0.6604,0.7081,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.79894,,,, ,  5.189, 0.3996, 0.7314,  2.0
imatest_noise0.3_blur0.0.png,2022-06-20 23:55:27,1 Y,Horiz (V-edge), 0.87,  NaN,  3.9,  4.1,0.6413,0.6191,0.6337,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.75328,,,, ,  5.332, 0.4061, 0.7321,  3.3
imatest_noise0.4_blur0.0.png,2022-06-20 23:55:28,1 Y,Horiz (V-edge), 0.88,  NaN,  6.1, 11.8,0.6919,0.6698,0.6829,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.75268,,,, ,  5.264, 0.4127, 0.7348,  4.3
imatest_noise0.5_blur0.0.png,2022-06-20 23:55:29,1 Y,Horiz (V-edge), 0.81,  NaN, 11.9,  8.8,0.7839,0.3852,0.7345,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.40,MTF30,1.0014,,,, ,  5.568, 0.4201, 0.7364,  7.2
imatest_noise0.6_blur0.0.png,2022-06-20 23:55:29,1 Y,Horiz (V-edge), 0.81,  NaN, 16.5, 23.2,0.9683,0.7579,1.1684,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.44,MTF30,0.99939,,,, ,  5.345, 0.4303, 0.7396,  8.8
imatest_noise0.7_blur0.0.png,2022-06-20 23:55:30,1 Y,Horiz (V-edge), 1.04,  NaN, 19.6, 29.1,1.2252,0.7295,0.8336,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.42,MTF30,1.2647,,,, ,  4.611, 0.4472, 0.7412, 13.3
imatest_noise0.8_blur0.0.png,2022-06-20 23:55:30,1 Y,Horiz (V-edge), 1.14,  NaN, 27.1,  7.2,0.3061,0.2993,0.8203,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.29,MTF30,1.1217,,,, ,  3.494, 0.4627, 0.7491,  9.0
imatest_noise0.9_blur0.0.png,2022-06-20 23:55:31,1 Y,Horiz (V-edge), 1.09,  NaN, 37.5, 21.5,0.3369,0.3101,0.5435,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.27,MTF30,1.0237,,,, ,  4.754, 0.4778, 0.7534, 15.3
imatest_noise1.0_blur0.0.png,2022-06-20 23:55:31,1 Y,Horiz (V-edge), 1.28,  NaN, 37.3, 18.3,0.3165,0.2919,0.7796,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.66,MTF30,0.63403,,,, ,  3.993, 0.4859, 0.7618, 15.8
imatest_noise0.0_blur0.5.png,2022-06-20 23:55:32,1 Y,Horiz (V-edge), 1.65,  NaN,  0.0,-15.1,0.3139,0.3139,0.2488,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.4402,,,, ,  4.673, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur0.5.png,2022-06-20 23:55:33,1 Y,Horiz (V-edge), 1.62,  NaN,  1.2,-14.3,0.3077,0.3077,0.2777,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.45681,,,, ,  4.947, 0.3932, 0.7297,  1.0
imatest_noise0.2_blur0.5.png,2022-06-20 23:55:33,1 Y,Horiz (V-edge), 1.57,  NaN,  2.9,-13.9,0.3220,0.3220,0.2874,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.09,MTF30,0.46529,,,, ,  4.754, 0.3945, 0.7308,  2.3
imatest_noise0.3_blur0.5.png,2022-06-20 23:55:34,1 Y,Horiz (V-edge), 1.53,  NaN,  4.5,-15.4,0.3176,0.3176,0.3976,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.56927,,,, ,  4.629, 0.4006, 0.7334,  1.7
imatest_noise0.4_blur0.5.png,2022-06-20 23:55:34,1 Y,Horiz (V-edge), 1.51,  NaN,  5.2, -2.4,0.3806,0.3714,0.4129,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.58187,,,, ,  4.604, 0.4062, 0.7369,  3.5
imatest_noise0.5_blur0.5.png,2022-06-20 23:55:35,1 Y,Horiz (V-edge), 1.52,  NaN, 15.2, -1.0,0.4043,0.3978,0.4233,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.56442,,,, ,  4.635, 0.4111, 0.7380,  4.4
imatest_noise0.6_blur0.5.png,2022-06-20 23:55:35,1 Y,Horiz (V-edge), 1.49,  NaN, 16.6,-21.3,0.3613,0.3613,0.3943,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.24,MTF30,1.0023,,,, ,  5.046, 0.4198, 0.7438,  5.0
imatest_noise0.7_blur0.5.png,2022-06-20 23:55:36,1 Y,Horiz (V-edge), 2.23,  NaN, 11.5,-22.0,0.4607,0.4607,0.2533,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.39,MTF30,0.49257,,,, ,  5.220, 0.4299, 0.7506,  8.7
imatest_noise0.8_blur0.5.png,2022-06-20 23:55:36,1 Y,Horiz (V-edge), 1.50,  NaN, 24.8,-25.6,0.2828,0.2828,0.2989,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.66,MTF30,0.49982,,,, ,  4.212, 0.4458, 0.7482, 17.7
imatest_noise0.9_blur0.5.png,2022-06-20 23:55:37,1 Y,Horiz (V-edge), 2.03,  NaN, 28.6,-20.7,0.3821,0.1767,0.4863,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.71,MTF30,0.42472,,,, ,  3.713, 0.4602, 0.7494,  8.9
imatest_noise1.0_blur0.5.png,2022-06-20 23:55:37,1 Y,Horiz (V-edge), 1.83,  NaN, 31.6,-14.6,0.3602,0.3592,0.8954,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.16,MTF30,0.80451,,,, ,  4.480, 0.4769, 0.7600,  5.1
imatest_noise0.0_blur1.0.png,2022-06-20 23:55:38,1 Y,Horiz (V-edge), 2.73,  NaN,  0.0,-22.1,0.1821,0.1821,0.0120,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.24045,,,, ,  4.505, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur1.0.png,2022-06-20 23:55:38,1 Y,Horiz (V-edge), 2.72,  NaN,  1.0,-22.2,0.1807,0.1807,0.0229,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.24396,,,, ,  4.698, 0.3923, 0.7294,  0.7
imatest_noise0.2_blur1.0.png,2022-06-20 23:55:39,1 Y,Horiz (V-edge), 2.76,  NaN,  2.0,-22.6,0.1808,0.1808,0.0993,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.24398,,,, ,  4.318, 0.3970, 0.7312,  2.2
imatest_noise0.3_blur1.0.png,2022-06-20 23:55:39,1 Y,Horiz (V-edge), 2.73,  NaN,  4.4,-21.9,0.1892,0.1892,0.1354,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.15,MTF30,0.2414,,,, ,  4.928, 0.4026, 0.7340,  3.2
imatest_noise0.4_blur1.0.png,2022-06-20 23:55:40,1 Y,Horiz (V-edge), 2.74,  NaN,  6.0,-20.6,0.1830,0.1830,0.1455,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.23648,,,, ,  4.928, 0.4097, 0.7353,  4.7
imatest_noise0.5_blur1.0.png,2022-06-20 23:55:40,1 Y,Horiz (V-edge), 2.62,  NaN,  9.2,-12.5,0.1892,0.1889,0.0392,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.2247,,,, ,  4.635, 0.4186, 0.7362,  8.4
imatest_noise0.6_blur1.0.png,2022-06-20 23:55:41,1 Y,Horiz (V-edge), 2.66,  NaN, 11.0,-33.1,0.2173,0.2173,0.2079,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.45,MTF30,0.25778,,,, ,  4.417, 0.4274, 0.7427, 11.1
imatest_noise0.7_blur1.0.png,2022-06-20 23:55:41,1 Y,Horiz (V-edge), 2.18,  NaN, 10.2,-13.4,0.2473,0.2348,0.1723,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.75,MTF30,0.31249,,,, ,  4.480, 0.4446, 0.7440, 10.2
imatest_noise0.8_blur1.0.png,2022-06-20 23:55:42,1 Y,Horiz (V-edge), 2.19,  NaN, 12.5,-20.6,0.2454,0.2454,0.2225,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.81,MTF30,0.30129,,,, ,  6.220, 0.4539, 0.7494, 12.2
imatest_noise0.9_blur1.0.png,2022-06-20 23:55:42,1 Y,Horiz (V-edge), 1.99,  NaN, 18.2, -7.4,0.2382,0.2265,0.3690,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.47,MTF30,1.1098,,,, ,  4.380, 0.4753, 0.7544, 16.2
imatest_noise1.0_blur1.0.png,2022-06-20 23:55:43,1 Y,Horiz (V-edge), 2.75,  NaN, 18.3,-44.8,   NaN,   NaN,0.8375,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.47,MTF30,0.21166,,,, ,  3.606, 0.0000, 0.4795, 13.6
imatest_noise0.0_blur1.5.png,2022-06-20 23:55:44,1 Y,Horiz (V-edge), 3.94,  NaN,  0.0,-22.9,0.1295,0.1295,0.0108,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.17202,,,, ,  4.218, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur1.5.png,2022-06-20 23:55:44,1 Y,Horiz (V-edge), 3.96,  NaN,  1.3,-22.9,0.1308,0.1308,0.0469,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.17508,,,, ,  3.962, 0.3924, 0.7302,  1.0
imatest_noise0.2_blur1.5.png,2022-06-20 23:55:45,1 Y,Horiz (V-edge), 3.92,  NaN,  2.4,-24.2,0.1273,0.1273,0.0855,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.1775,,,, ,  4.399, 0.3956, 0.7318,  1.8
imatest_noise0.3_blur1.5.png,2022-06-20 23:55:45,1 Y,Horiz (V-edge), 3.85,  NaN,  2.3,-23.8,0.1253,0.1253,0.1220,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.17684,,,, ,  4.810, 0.4023, 0.7340,  3.3
imatest_noise0.4_blur1.5.png,2022-06-20 23:55:46,1 Y,Horiz (V-edge), 3.84,  NaN,  5.2,-23.2,0.1290,0.1290,0.2522,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.17731,,,, ,  4.492, 0.4141, 0.7376,  3.4
imatest_noise0.5_blur1.5.png,2022-06-20 23:55:46,1 Y,Horiz (V-edge), 3.95,  NaN,  6.7,-19.9,0.1285,0.1285,0.1938,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.16328,,,, ,  4.785, 0.4279, 0.7362,  4.7
imatest_noise0.6_blur1.5.png,2022-06-20 23:55:47,1 Y,Horiz (V-edge), 3.98,  NaN,  9.6,-27.7,0.1439,0.1439,0.4738,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.18671,,,, ,  4.517, 0.4394, 0.7387,  5.6
imatest_noise0.7_blur1.5.png,2022-06-20 23:55:47,1 Y,Horiz (V-edge), 3.83,  NaN, 10.5,-18.3,0.1557,0.1557,0.3654,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.47,MTF30,0.19668,,,, ,  3.725, 0.4526, 0.7460, 15.6
imatest_noise0.8_blur1.5.png,2022-06-20 23:55:48,1 Y,Horiz (V-edge), 2.97,  NaN, 24.2, -6.6,0.1758,0.1758,0.0672,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.42,MTF30,0.20008,,,, ,  3.650, 0.4659, 0.7213, 13.4
imatest_noise0.9_blur1.5.png,2022-06-20 23:55:48,1 Y,Horiz (V-edge), 2.87,  NaN, 29.8,-28.5,0.1468,0.1468,0.4567,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.40,MTF30,0.18839,,,, ,  3.207, 0.4781, 0.7153, 17.8
imatest_noise1.0_blur1.5.png,2022-06-20 23:55:49,1 Y,Horiz (V-edge), 2.76,  NaN, 30.3,-20.5,0.1511,0.1511,0.8808,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.07,MTF30,0.17669,,,, ,  5.382, 0.4908, 0.7194, 23.3
imatest_noise0.0_blur2.0.png,2022-06-20 23:55:49,1 Y,Horiz (V-edge), 5.16,  NaN,  0.0,-23.4,0.1027,0.1027,0.0036,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.13447,,,, ,  3.912, 0.3886, 0.7294,  0.0
imatest_noise0.1_blur2.0.png,2022-06-20 23:55:50,1 Y,Horiz (V-edge), 5.01,  NaN,  1.2,-23.3,0.1039,0.1039,0.0410,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.13567,,,, ,  3.993, 0.3934, 0.7301,  0.8
imatest_noise0.2_blur2.0.png,2022-06-20 23:55:51,1 Y,Horiz (V-edge), 5.41,  NaN,  3.1,-23.9,0.1031,0.1031,0.0197,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.13643,,,, ,  4.131, 0.3977, 0.7317,  1.8
imatest_noise0.3_blur2.0.png,2022-06-20 23:55:51,1 Y,Horiz (V-edge), 4.94,  NaN,  3.8,-24.0,0.1062,0.1062,0.1958,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.13905,,,, ,  3.494, 0.4029, 0.7322,  3.8
imatest_noise0.4_blur2.0.png,2022-06-20 23:55:52,1 Y,Horiz (V-edge), 4.72,  NaN,  8.5,-21.7,0.1094,0.1094,0.1029,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.13691,,,, ,  4.255, 0.4108, 0.7354,  2.8
imatest_noise0.5_blur2.0.png,2022-06-20 23:55:52,1 Y,Horiz (V-edge), 4.51,  NaN,  7.5,-22.6,0.1113,0.1113,0.1528,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.37,MTF30,0.14692,,,, ,  2.531, 0.4168, 0.7430,  4.6
imatest_noise0.6_blur2.0.png,2022-06-20 23:55:53,1 Y,Horiz (V-edge), 5.79,  NaN, 12.8,-24.1,0.1010,0.1010,0.5964,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.29,MTF30,0.14854,,,, ,  3.731, 0.4294, 0.7479,  4.6
imatest_noise0.7_blur2.0.png,2022-06-20 23:55:53,1 Y,Horiz (V-edge), 4.50,  NaN, 12.8,-20.1,0.0957,0.0957,0.5936,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.62,MTF30,0.12555,,,, ,  3.937, 0.0000, 0.4483, 11.5
imatest_noise0.8_blur2.0.png,2022-06-20 23:55:54,1 Y,Horiz (V-edge), 3.59,  NaN, 25.8,-25.2,0.0953,0.0953,0.4203,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.18,MTF30,0.20489,,,, ,  3.163, 0.0000, 0.4520, 26.0
imatest_noise0.9_blur2.0.png,2022-06-20 23:55:54,1 Y,Horiz (V-edge), 3.67,  NaN, 21.5,-37.5,0.1869,0.1869,0.3945,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.75,MTF30,0.21202,,,, ,  2.106, 0.0000, 0.4718,  9.3
imatest_noise1.0_blur2.0.png,2022-06-20 23:55:55,1 Y,Horiz (V-edge), 3.45,  NaN, 18.2,-21.8,0.0875,0.0875,0.4347,,, , ,7% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.16785,,,, ,  1.122, 0.0000, 0.4827, 15.3
imatest_noise0.0_blur2.5.png,2022-06-20 23:55:55,1 Y,Horiz (V-edge), 6.34,  NaN,  0.3,-22.4,0.0855,0.0855,0.0041,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.11605,,,, ,  3.887, 0.3904, 0.7294,  0.3
imatest_noise0.1_blur2.5.png,2022-06-20 23:55:56,1 Y,Horiz (V-edge), 6.52,  NaN,  1.4,-22.4,0.0857,0.0857,0.0671,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.11668,,,, ,  4.068, 0.3947, 0.7303,  0.8
imatest_noise0.2_blur2.5.png,2022-06-20 23:55:56,1 Y,Horiz (V-edge), 6.09,  NaN,  3.8,-22.2,0.0855,0.0855,0.0910,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.11649,,,, ,  4.567, 0.3979, 0.7309,  1.2
imatest_noise0.3_blur2.5.png,2022-06-20 23:55:57,1 Y,Horiz (V-edge), 6.01,  NaN,  4.3,-22.1,0.0861,0.0861,0.0588,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.11791,,,, ,  2.306, 0.4048, 0.7296,  1.3
imatest_noise0.4_blur2.5.png,2022-06-20 23:55:57,1 Y,Horiz (V-edge), 6.09,  NaN,  6.1,-21.2,0.0867,0.0867,0.1603,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.11824,,,, ,  2.888, 0.4123, 0.7322,  3.8
imatest_noise0.5_blur2.5.png,2022-06-20 23:55:58,1 Y,Horiz (V-edge), 5.79,  NaN, 38.5,-22.3,0.0801,0.0801,0.1154,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.10732,,,, ,  2.243, 0.4224, 0.7374,  3.5
imatest_noise0.6_blur2.5.png,2022-06-20 23:55:58,1 Y,Horiz (V-edge), 5.20,  NaN, 19.2,-21.6,0.0874,0.0874,0.1507,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.41,MTF30,0.11372,,,, ,  4.006, 0.4339, 0.7569, 10.5
imatest_noise0.7_blur2.5.png,2022-06-20 23:55:59,1 Y,Horiz (V-edge), 4.78,  NaN, 11.6,-21.4,0.0885,0.0885,0.4331,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.37,MTF30,0.11628,,,, ,  3.344, 0.4486, 0.7608,  6.6
imatest_noise0.8_blur2.5.png,2022-06-20 23:56:00,1 Y,Horiz (V-edge), 4.86,  NaN, 16.3,-22.9,0.0866,0.0866,0.4097,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.79,MTF30,0.11611,,,, ,  4.461, 0.4565, 0.7720, 14.9
imatest_noise0.9_blur2.5.png,2022-06-20 23:56:00,1 Y,Horiz (V-edge), 4.84,  NaN, 13.9,-27.4,0.1056,0.1056,0.3240,,, , ,7% left of ctr, ,,0.500,  NaN, 1.05,MTF30,0.15825,,,, ,  1.379, 0.0000, 0.4698,  9.8
imatest_noise1.0_blur2.5.png,2022-06-20 23:56:00,1 Y,Horiz (V-edge), 4.97,  NaN, 19.9,-20.8,0.0960,0.0960,0.4437,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.10,MTF30,0.11996,,,, ,  4.324, 0.0000, 0.4871, 17.2
imatest_noise0.0_blur3.0.png,2022-06-20 23:56:01,1 Y,Horiz (V-edge), 7.45,  NaN,  0.9,-22.3,0.0757,0.0757,0.0082,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.10147,,,, ,  2.894, 0.3943, 0.7287,  0.9
imatest_noise0.1_blur3.0.png,2022-06-20 23:56:02,1 Y,Horiz (V-edge), 7.34,  NaN,  1.8,-22.2,0.0770,0.0770,0.0105,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.1037,,,, ,  3.993, 0.3985, 0.7291,  2.7
imatest_noise0.2_blur3.0.png,2022-06-20 23:56:02,1 Y,Horiz (V-edge), 7.29,  NaN,  4.1,-22.0,0.0761,0.0761,0.1051,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.10255,,,, ,  3.481, 0.4019, 0.7318,  2.0
imatest_noise0.3_blur3.0.png,2022-06-20 23:56:03,1 Y,Horiz (V-edge), 7.61,  NaN, 17.0,-23.1,0.0776,0.0776,0.1159,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.10843,,,, ,  3.157, 0.4095, 0.7333,  1.7
imatest_noise0.4_blur3.0.png,2022-06-20 23:56:03,1 Y,Horiz (V-edge), 7.20,  NaN,  5.3,-22.8,0.0778,0.0778,0.0360,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.107,,,, ,  2.850, 0.4152, 0.7309,  3.8
imatest_noise0.5_blur3.0.png,2022-06-20 23:56:04,1 Y,Horiz (V-edge), 6.01,  NaN,  6.6,-23.1,0.0833,0.0833,0.2789,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.12018,,,, ,  3.500, 0.0000, 0.4175, 10.4
imatest_noise0.6_blur3.0.png,2022-06-20 23:56:04,1 Y,Horiz (V-edge), 5.60,  NaN, 18.1,-25.3,0.0855,0.0855,0.0442,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.12666,,,, ,  2.262, 0.4335, 0.7336,  5.8
