File ,Date/time ,PH,ROI Ch,H/V,R10-90,R10-90C,Over-,Over-,MTF50,MTF50P,MTF,Camera,Lens,FL,f-stop,Location,ISO,Misc.,Gamma, ,Chr Aber,Secondary,,Secondary,,EdgeRough,Shutter,Edge,Dark,Light,Under-
imatest_noise0.5_blur4.0.png,2022-06-20 23:44:46,  450,1 Y,Horiz (V-edge),   52,  NaN,  6.3,-25.8,   58,   58,0.080,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.083729,,,, ,  3.225, 0.4343, 0.7322, 10.9
imatest_noise0.6_blur4.0.png,2022-06-20 23:44:46,  450,1 Y,Horiz (V-edge),   54,  NaN, 14.0,-26.9,   58,   58,0.351,,, , ,7% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.085747,,,, ,  4.779, 0.0000, 0.4419,  7.5
imatest_noise0.7_blur4.0.png,2022-06-20 23:44:47,  450,1 Y,Horiz (V-edge),   56,  NaN, 39.2,-26.3,   62,   62,0.268,,, , ,7% left of ctr, ,,0.500,  NaN, 0.66,MTF30,0.091531,,,, ,  3.013, 0.0000, 0.4467, 13.7
imatest_noise0.8_blur4.0.png,2022-06-20 23:44:47,  450,1 Y,Horiz (V-edge),   68,  NaN, 18.3,-28.0,   69,   69,0.217,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.42,MTF30,0.13203,,,, ,  0.276, 0.0000, 0.4495, 18.1
imatest_noise0.9_blur4.0.png,2022-06-20 23:44:48,  450,1 Y,Horiz (V-edge),   59,  NaN, 25.3,-31.8,   70,  281,0.441,,, , ,7% left of ctr, ,,0.500,  NaN, 1.06,MTF30,0.72697,,,, ,  2.456, 0.0000, 0.4415,  3.0
imatest_noise1.0_blur4.0.png,2022-06-20 23:44:48,  450,1 Y,Horiz (V-edge),   57,  NaN, 32.7,-28.0,   53,  755,1.391,,, , ,7.4% left of ctr, ,,0.500,  NaN, 0.78,MTF30,0.078543,,,, ,  3.094, 0.0000, 0.4590, 20.3
imatest_noise0.0_blur4.5.png,2022-06-20 23:44:49,  450,1 Y,Horiz (V-edge),   47,  NaN,  5.9,-26.6,   56,   56,0.003,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.080568,,,, ,  2.625, 0.4128, 0.7212,  4.2
imatest_noise0.1_blur4.5.png,2022-06-20 23:44:49,  450,1 Y,Horiz (V-edge),   48,  NaN,  6.5,-26.4,   56,   56,0.053,,, , ,7% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.080832,,,, ,  4.018, 0.4169, 0.7221,  3.8
imatest_noise0.2_blur4.5.png,2022-06-20 23:44:50,  450,1 Y,Horiz (V-edge),   46,  NaN, 10.0,-27.0,   56,   56,0.084,,, , ,7% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.082118,,,, ,  3.694, 0.4213, 0.7242,  8.6
imatest_noise0.3_blur4.5.png,2022-06-20 23:44:50,  450,1 Y,Horiz (V-edge),   50,  NaN, 12.2,-26.5,   58,   58,0.265,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.085412,,,, ,  3.319, 0.4311, 0.7202,  6.5
imatest_noise0.4_blur4.5.png,2022-06-20 23:44:51,  450,1 Y,Horiz (V-edge),   50,  NaN, 16.7,-26.9,   58,   58,0.165,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.30,MTF30,0.0849,,,, ,  3.738, 0.4243, 0.7296,  6.3
imatest_noise0.5_blur4.5.png,2022-06-20 23:44:51,  450,1 Y,Horiz (V-edge),   51,  NaN, 35.0,-25.7,   59,   59,0.407,,, , ,7% left of ctr, ,,0.500,  NaN, 0.19,MTF30,0.085067,,,, ,  1.178, 0.4325, 0.7327,  4.1
imatest_noise0.6_blur4.5.png,2022-06-20 23:44:52,  450,1 Y,Horiz (V-edge),   60,  NaN, 19.2,-26.5,   62,   62,0.303,,, , ,7% left of ctr, ,,0.500,  NaN, 0.54,MTF30,0.091389,,,, ,  1.492, 0.4393, 0.7264, 11.3
imatest_noise0.7_blur4.5.png,2022-06-20 23:44:52,  450,1 Y,Horiz (V-edge),   58,  NaN, 23.9,-23.9,   62,  488,0.724,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.089384,,,, ,  0.965, 0.0000, 0.4525, 17.8
imatest_noise0.8_blur4.5.png,2022-06-20 23:44:53,  450,1 Y,Horiz (V-edge),   64,  NaN, 24.5,-24.2,   61,   61,0.673,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.52,MTF30,0.087399,,,, ,  1.611, 0.0000, 0.4678, 18.2
imatest_noise0.9_blur4.5.png,2022-06-20 23:44:53,  450,1 Y,Horiz (V-edge),   71,  NaN, 34.8,-26.1,   70,   70,0.184,,, , ,7.1% left of ctr, ,,0.500,  NaN, 1.03,MTF30,0.20846,,,, ,  2.719, 0.0000, 0.4733, 15.6
imatest_noise1.0_blur4.5.png,2022-06-20 23:44:54,  450,1 Y,Horiz (V-edge),   76,  NaN, 24.5,-22.8,   70,   70,0.437,,, , ,7% left of ctr, ,,0.500,  NaN, 0.94,MTF30,0.11668,,,, ,  3.200, 0.0000, 0.4796, 23.7
imatest_noise0.0_blur0.0.png,2022-06-20 23:55:23,  450,1 Y,Horiz (V-edge),  503,  NaN,  0.0, -3.4,  543,  543,0.636,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.75664,,,, ,  4.909, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur0.0.png,2022-06-20 23:55:26,  450,1 Y,Horiz (V-edge),  518,  NaN,  1.1, -4.0,  571,  571,0.677,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.77937,,,, ,  4.909, 0.3936, 0.7303,  1.3
imatest_noise0.2_blur0.0.png,2022-06-20 23:55:27,  450,1 Y,Horiz (V-edge),  542,  NaN,  2.9,  1.5,  604,  594,0.708,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.79894,,,, ,  5.189, 0.3996, 0.7314,  2.0
imatest_noise0.3_blur0.0.png,2022-06-20 23:55:27,  450,1 Y,Horiz (V-edge),  517,  NaN,  3.9,  4.1,  577,  557,0.634,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.75328,,,, ,  5.332, 0.4061, 0.7321,  3.3
imatest_noise0.4_blur0.0.png,2022-06-20 23:55:28,  450,1 Y,Horiz (V-edge),  510,  NaN,  6.1, 11.8,  623,  603,0.683,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.75268,,,, ,  5.264, 0.4127, 0.7348,  4.3
imatest_noise0.5_blur0.0.png,2022-06-20 23:55:29,  450,1 Y,Horiz (V-edge),  555,  NaN, 11.9,  8.8,  706,  347,0.734,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.40,MTF30,1.0014,,,, ,  5.568, 0.4201, 0.7364,  7.2
imatest_noise0.6_blur0.0.png,2022-06-20 23:55:29,  450,1 Y,Horiz (V-edge),  554,  NaN, 16.5, 23.2,  871,  682,1.168,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.44,MTF30,0.99939,,,, ,  5.345, 0.4303, 0.7396,  8.8
imatest_noise0.7_blur0.0.png,2022-06-20 23:55:30,  450,1 Y,Horiz (V-edge),  431,  NaN, 19.6, 29.1, 1103,  657,0.834,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.42,MTF30,1.2647,,,, ,  4.611, 0.4472, 0.7412, 13.3
imatest_noise0.8_blur0.0.png,2022-06-20 23:55:30,  450,1 Y,Horiz (V-edge),  395,  NaN, 27.1,  7.2,  276,  269,0.820,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.29,MTF30,1.1217,,,, ,  3.494, 0.4627, 0.7491,  9.0
imatest_noise0.9_blur0.0.png,2022-06-20 23:55:31,  450,1 Y,Horiz (V-edge),  413,  NaN, 37.5, 21.5,  303,  279,0.544,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.27,MTF30,1.0237,,,, ,  4.754, 0.4778, 0.7534, 15.3
imatest_noise1.0_blur0.0.png,2022-06-20 23:55:31,  450,1 Y,Horiz (V-edge),  351,  NaN, 37.3, 18.3,  285,  263,0.780,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.66,MTF30,0.63403,,,, ,  3.993, 0.4859, 0.7618, 15.8
imatest_noise0.0_blur0.5.png,2022-06-20 23:55:32,  450,1 Y,Horiz (V-edge),  273,  NaN,  0.0,-15.1,  282,  282,0.249,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.4402,,,, ,  4.673, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur0.5.png,2022-06-20 23:55:33,  450,1 Y,Horiz (V-edge),  277,  NaN,  1.2,-14.3,  277,  277,0.278,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.45681,,,, ,  4.947, 0.3932, 0.7297,  1.0
imatest_noise0.2_blur0.5.png,2022-06-20 23:55:33,  450,1 Y,Horiz (V-edge),  287,  NaN,  2.9,-13.9,  290,  290,0.287,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.09,MTF30,0.46529,,,, ,  4.754, 0.3945, 0.7308,  2.3
imatest_noise0.3_blur0.5.png,2022-06-20 23:55:34,  450,1 Y,Horiz (V-edge),  294,  NaN,  4.5,-15.4,  286,  286,0.398,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.56927,,,, ,  4.629, 0.4006, 0.7334,  1.7
imatest_noise0.4_blur0.5.png,2022-06-20 23:55:34,  450,1 Y,Horiz (V-edge),  298,  NaN,  5.2, -2.4,  343,  334,0.413,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.58187,,,, ,  4.604, 0.4062, 0.7369,  3.5
imatest_noise0.5_blur0.5.png,2022-06-20 23:55:35,  450,1 Y,Horiz (V-edge),  296,  NaN, 15.2, -1.0,  364,  358,0.423,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.56442,,,, ,  4.635, 0.4111, 0.7380,  4.4
imatest_noise0.6_blur0.5.png,2022-06-20 23:55:35,  450,1 Y,Horiz (V-edge),  302,  NaN, 16.6,-21.3,  325,  325,0.394,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.24,MTF30,1.0023,,,, ,  5.046, 0.4198, 0.7438,  5.0
imatest_noise0.7_blur0.5.png,2022-06-20 23:55:36,  450,1 Y,Horiz (V-edge),  202,  NaN, 11.5,-22.0,  415,  415,0.253,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.39,MTF30,0.49257,,,, ,  5.220, 0.4299, 0.7506,  8.7
imatest_noise0.8_blur0.5.png,2022-06-20 23:55:36,  450,1 Y,Horiz (V-edge),  300,  NaN, 24.8,-25.6,  254,  254,0.299,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.66,MTF30,0.49982,,,, ,  4.212, 0.4458, 0.7482, 17.7
imatest_noise0.9_blur0.5.png,2022-06-20 23:55:37,  450,1 Y,Horiz (V-edge),  222,  NaN, 28.6,-20.7,  344,  159,0.486,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.71,MTF30,0.42472,,,, ,  3.713, 0.4602, 0.7494,  8.9
imatest_noise1.0_blur0.5.png,2022-06-20 23:55:37,  450,1 Y,Horiz (V-edge),  246,  NaN, 31.6,-14.6,  324,  323,0.895,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.16,MTF30,0.80451,,,, ,  4.480, 0.4769, 0.7600,  5.1
imatest_noise0.0_blur1.0.png,2022-06-20 23:55:38,  450,1 Y,Horiz (V-edge),  165,  NaN,  0.0,-22.1,  164,  164,0.012,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.24045,,,, ,  4.505, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur1.0.png,2022-06-20 23:55:38,  450,1 Y,Horiz (V-edge),  165,  NaN,  1.0,-22.2,  163,  163,0.023,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.24396,,,, ,  4.698, 0.3923, 0.7294,  0.7
imatest_noise0.2_blur1.0.png,2022-06-20 23:55:39,  450,1 Y,Horiz (V-edge),  163,  NaN,  2.0,-22.6,  163,  163,0.099,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.24398,,,, ,  4.318, 0.3970, 0.7312,  2.2
imatest_noise0.3_blur1.0.png,2022-06-20 23:55:39,  450,1 Y,Horiz (V-edge),  165,  NaN,  4.4,-21.9,  170,  170,0.135,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.15,MTF30,0.2414,,,, ,  4.928, 0.4026, 0.7340,  3.2
imatest_noise0.4_blur1.0.png,2022-06-20 23:55:40,  450,1 Y,Horiz (V-edge),  164,  NaN,  6.0,-20.6,  165,  165,0.146,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.23648,,,, ,  4.928, 0.4097, 0.7353,  4.7
imatest_noise0.5_blur1.0.png,2022-06-20 23:55:40,  450,1 Y,Horiz (V-edge),  172,  NaN,  9.2,-12.5,  170,  170,0.039,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.2247,,,, ,  4.635, 0.4186, 0.7362,  8.4
imatest_noise0.6_blur1.0.png,2022-06-20 23:55:41,  450,1 Y,Horiz (V-edge),  169,  NaN, 11.0,-33.1,  196,  196,0.208,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.45,MTF30,0.25778,,,, ,  4.417, 0.4274, 0.7427, 11.1
imatest_noise0.7_blur1.0.png,2022-06-20 23:55:41,  450,1 Y,Horiz (V-edge),  207,  NaN, 10.2,-13.4,  223,  211,0.172,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.75,MTF30,0.31249,,,, ,  4.480, 0.4446, 0.7440, 10.2
imatest_noise0.8_blur1.0.png,2022-06-20 23:55:42,  450,1 Y,Horiz (V-edge),  205,  NaN, 12.5,-20.6,  221,  221,0.222,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.81,MTF30,0.30129,,,, ,  6.220, 0.4539, 0.7494, 12.2
imatest_noise0.9_blur1.0.png,2022-06-20 23:55:42,  450,1 Y,Horiz (V-edge),  227,  NaN, 18.2, -7.4,  214,  204,0.369,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.47,MTF30,1.1098,,,, ,  4.380, 0.4753, 0.7544, 16.2
imatest_noise1.0_blur1.0.png,2022-06-20 23:55:43,  450,1 Y,Horiz (V-edge),  163,  NaN, 18.3,-44.8,  NaN,  NaN,0.838,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.47,MTF30,0.21166,,,, ,  3.606, 0.0000, 0.4795, 13.6
imatest_noise0.0_blur1.5.png,2022-06-20 23:55:44,  450,1 Y,Horiz (V-edge),  114,  NaN,  0.0,-22.9,  117,  117,0.011,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.17202,,,, ,  4.218, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur1.5.png,2022-06-20 23:55:44,  450,1 Y,Horiz (V-edge),  114,  NaN,  1.3,-22.9,  118,  118,0.047,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.17508,,,, ,  3.962, 0.3924, 0.7302,  1.0
imatest_noise0.2_blur1.5.png,2022-06-20 23:55:45,  450,1 Y,Horiz (V-edge),  115,  NaN,  2.4,-24.2,  115,  115,0.085,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.1775,,,, ,  4.399, 0.3956, 0.7318,  1.8
imatest_noise0.3_blur1.5.png,2022-06-20 23:55:45,  450,1 Y,Horiz (V-edge),  117,  NaN,  2.3,-23.8,  113,  113,0.122,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.17684,,,, ,  4.810, 0.4023, 0.7340,  3.3
imatest_noise0.4_blur1.5.png,2022-06-20 23:55:46,  450,1 Y,Horiz (V-edge),  117,  NaN,  5.2,-23.2,  116,  116,0.252,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.17731,,,, ,  4.492, 0.4141, 0.7376,  3.4
imatest_noise0.5_blur1.5.png,2022-06-20 23:55:46,  450,1 Y,Horiz (V-edge),  114,  NaN,  6.7,-19.9,  116,  116,0.194,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.16328,,,, ,  4.785, 0.4279, 0.7362,  4.7
imatest_noise0.6_blur1.5.png,2022-06-20 23:55:47,  450,1 Y,Horiz (V-edge),  113,  NaN,  9.6,-27.7,  129,  129,0.474,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.18671,,,, ,  4.517, 0.4394, 0.7387,  5.6
imatest_noise0.7_blur1.5.png,2022-06-20 23:55:47,  450,1 Y,Horiz (V-edge),  117,  NaN, 10.5,-18.3,  140,  140,0.365,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.47,MTF30,0.19668,,,, ,  3.725, 0.4526, 0.7460, 15.6
imatest_noise0.8_blur1.5.png,2022-06-20 23:55:48,  450,1 Y,Horiz (V-edge),  151,  NaN, 24.2, -6.6,  158,  158,0.067,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.42,MTF30,0.20008,,,, ,  3.650, 0.4659, 0.7213, 13.4
imatest_noise0.9_blur1.5.png,2022-06-20 23:55:48,  450,1 Y,Horiz (V-edge),  157,  NaN, 29.8,-28.5,  132,  132,0.457,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.40,MTF30,0.18839,,,, ,  3.207, 0.4781, 0.7153, 17.8
imatest_noise1.0_blur1.5.png,2022-06-20 23:55:49,  450,1 Y,Horiz (V-edge),  163,  NaN, 30.3,-20.5,  136,  136,0.881,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.07,MTF30,0.17669,,,, ,  5.382, 0.4908, 0.7194, 23.3
imatest_noise0.0_blur2.0.png,2022-06-20 23:55:49,  450,1 Y,Horiz (V-edge),   87,  NaN,  0.0,-23.4,   92,   92,0.004,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.13447,,,, ,  3.912, 0.3886, 0.7294,  0.0
imatest_noise0.1_blur2.0.png,2022-06-20 23:55:50,  450,1 Y,Horiz (V-edge),   90,  NaN,  1.2,-23.3,   94,   94,0.041,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.13567,,,, ,  3.993, 0.3934, 0.7301,  0.8
imatest_noise0.2_blur2.0.png,2022-06-20 23:55:51,  450,1 Y,Horiz (V-edge),   83,  NaN,  3.1,-23.9,   93,   93,0.020,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.13643,,,, ,  4.131, 0.3977, 0.7317,  1.8
imatest_noise0.3_blur2.0.png,2022-06-20 23:55:51,  450,1 Y,Horiz (V-edge),   91,  NaN,  3.8,-24.0,   96,   96,0.196,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.13905,,,, ,  3.494, 0.4029, 0.7322,  3.8
imatest_noise0.4_blur2.0.png,2022-06-20 23:55:52,  450,1 Y,Horiz (V-edge),   95,  NaN,  8.5,-21.7,   98,   98,0.103,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.13691,,,, ,  4.255, 0.4108, 0.7354,  2.8
imatest_noise0.5_blur2.0.png,2022-06-20 23:55:52,  450,1 Y,Horiz (V-edge),  100,  NaN,  7.5,-22.6,  100,  100,0.153,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.37,MTF30,0.14692,,,, ,  2.531, 0.4168, 0.7430,  4.6
imatest_noise0.6_blur2.0.png,2022-06-20 23:55:53,  450,1 Y,Horiz (V-edge),   78,  NaN, 12.8,-24.1,   91,   91,0.596,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.29,MTF30,0.14854,,,, ,  3.731, 0.4294, 0.7479,  4.6
imatest_noise0.7_blur2.0.png,2022-06-20 23:55:53,  450,1 Y,Horiz (V-edge),  100,  NaN, 12.8,-20.1,   86,   86,0.594,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.62,MTF30,0.12555,,,, ,  3.937, 0.0000, 0.4483, 11.5
imatest_noise0.8_blur2.0.png,2022-06-20 23:55:54,  450,1 Y,Horiz (V-edge),  125,  NaN, 25.8,-25.2,   86,   86,0.420,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.18,MTF30,0.20489,,,, ,  3.163, 0.0000, 0.4520, 26.0
imatest_noise0.9_blur2.0.png,2022-06-20 23:55:54,  450,1 Y,Horiz (V-edge),  122,  NaN, 21.5,-37.5,  168,  168,0.394,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.75,MTF30,0.21202,,,, ,  2.106, 0.0000, 0.4718,  9.3
imatest_noise1.0_blur2.0.png,2022-06-20 23:55:55,  450,1 Y,Horiz (V-edge),  131,  NaN, 18.2,-21.8,   79,   79,0.435,,, , ,7% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.16785,,,, ,  1.122, 0.0000, 0.4827, 15.3
imatest_noise0.0_blur2.5.png,2022-06-20 23:55:55,  450,1 Y,Horiz (V-edge),   71,  NaN,  0.3,-22.4,   77,   77,0.004,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.11605,,,, ,  3.887, 0.3904, 0.7294,  0.3
imatest_noise0.1_blur2.5.png,2022-06-20 23:55:56,  450,1 Y,Horiz (V-edge),   69,  NaN,  1.4,-22.4,   77,   77,0.067,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.11668,,,, ,  4.068, 0.3947, 0.7303,  0.8
imatest_noise0.2_blur2.5.png,2022-06-20 23:55:56,  450,1 Y,Horiz (V-edge),   74,  NaN,  3.8,-22.2,   77,   77,0.091,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.11649,,,, ,  4.567, 0.3979, 0.7309,  1.2
imatest_noise0.3_blur2.5.png,2022-06-20 23:55:57,  450,1 Y,Horiz (V-edge),   75,  NaN,  4.3,-22.1,   77,   77,0.059,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.11791,,,, ,  2.306, 0.4048, 0.7296,  1.3
imatest_noise0.4_blur2.5.png,2022-06-20 23:55:57,  450,1 Y,Horiz (V-edge),   74,  NaN,  6.1,-21.2,   78,   78,0.160,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.11824,,,, ,  2.888, 0.4123, 0.7322,  3.8
imatest_noise0.5_blur2.5.png,2022-06-20 23:55:58,  450,1 Y,Horiz (V-edge),   78,  NaN, 38.5,-22.3,   72,   72,0.115,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.10732,,,, ,  2.243, 0.4224, 0.7374,  3.5
imatest_noise0.6_blur2.5.png,2022-06-20 23:55:58,  450,1 Y,Horiz (V-edge),   86,  NaN, 19.2,-21.6,   79,   79,0.151,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.41,MTF30,0.11372,,,, ,  4.006, 0.4339, 0.7569, 10.5
imatest_noise0.7_blur2.5.png,2022-06-20 23:55:59,  450,1 Y,Horiz (V-edge),   94,  NaN, 11.6,-21.4,   80,   80,0.433,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.37,MTF30,0.11628,,,, ,  3.344, 0.4486, 0.7608,  6.6
imatest_noise0.8_blur2.5.png,2022-06-20 23:56:00,  450,1 Y,Horiz (V-edge),   93,  NaN, 16.3,-22.9,   78,   78,0.410,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.79,MTF30,0.11611,,,, ,  4.461, 0.4565, 0.7720, 14.9
imatest_noise0.9_blur2.5.png,2022-06-20 23:56:00,  450,1 Y,Horiz (V-edge),   93,  NaN, 13.9,-27.4,   95,   95,0.324,,, , ,7% left of ctr, ,,0.500,  NaN, 1.05,MTF30,0.15825,,,, ,  1.379, 0.0000, 0.4698,  9.8
imatest_noise1.0_blur2.5.png,2022-06-20 23:56:00,  450,1 Y,Horiz (V-edge),   90,  NaN, 19.9,-20.8,   86,   86,0.444,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.10,MTF30,0.11996,,,, ,  4.324, 0.0000, 0.4871, 17.2
imatest_noise0.0_blur3.0.png,2022-06-20 23:56:01,  450,1 Y,Horiz (V-edge),   60,  NaN,  0.9,-22.3,   68,   68,0.008,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.10147,,,, ,  2.894, 0.3943, 0.7287,  0.9
imatest_noise0.1_blur3.0.png,2022-06-20 23:56:02,  450,1 Y,Horiz (V-edge),   61,  NaN,  1.8,-22.2,   69,   69,0.010,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.1037,,,, ,  3.993, 0.3985, 0.7291,  2.7
imatest_noise0.2_blur3.0.png,2022-06-20 23:56:02,  450,1 Y,Horiz (V-edge),   62,  NaN,  4.1,-22.0,   69,   69,0.105,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.10255,,,, ,  3.481, 0.4019, 0.7318,  2.0
imatest_noise0.3_blur3.0.png,2022-06-20 23:56:03,  450,1 Y,Horiz (V-edge),   59,  NaN, 17.0,-23.1,   70,   70,0.116,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.10843,,,, ,  3.157, 0.4095, 0.7333,  1.7
imatest_noise0.4_blur3.0.png,2022-06-20 23:56:03,  450,1 Y,Horiz (V-edge),   62,  NaN,  5.3,-22.8,   70,   70,0.036,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.107,,,, ,  2.850, 0.4152, 0.7309,  3.8
imatest_noise0.5_blur3.0.png,2022-06-20 23:56:04,  450,1 Y,Horiz (V-edge),   75,  NaN,  6.6,-23.1,   75,   75,0.279,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.12018,,,, ,  3.500, 0.0000, 0.4175, 10.4
imatest_noise0.6_blur3.0.png,2022-06-20 23:56:04,  450,1 Y,Horiz (V-edge),   80,  NaN, 18.1,-25.3,   77,   77,0.044,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.12666,,,, ,  2.262, 0.4335, 0.7336,  5.8
imatest_noise0.7_blur3.0.png,2022-06-20 23:56:05,  450,1 Y,Horiz (V-edge),   76,  NaN, 16.2,-25.3,   86,   86,0.446,,, , ,7% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.15081,,,, ,  4.399, 0.0000, 0.4424,  8.6
imatest_noise0.8_blur3.0.png,2022-06-20 23:56:05,  450,1 Y,Horiz (V-edge),   94,  NaN, 32.5,-29.2,  109,  109,0.606,,, , ,7% left of ctr, ,,0.500,  NaN, 0.23,MTF30,1.1819,,,, ,  5.245, 0.0000, 0.4585, 13.2
imatest_noise0.9_blur3.0.png,2022-06-20 23:56:06,  450,1 Y,Horiz (V-edge),   73,  NaN, 13.9,-28.4,   73,   73,0.656,,, , ,7% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.5608,,,, ,  2.875, 0.0000, 0.4690, 12.3
imatest_noise1.0_blur3.0.png,2022-06-20 23:56:06,  450,1 Y,Horiz (V-edge),  104,  NaN, 25.5,-27.4,   76,   76,0.710,,, , ,7% left of ctr, ,,0.500,  NaN, 0.42,MTF30,0.14519,,,, ,  1.028, 0.0000, 0.4816, 16.5
imatest_noise0.0_blur3.5.png,2022-06-20 23:56:07,  450,1 Y,Horiz (V-edge),   55,  NaN,  2.0,-24.1,   63,   63,0.007,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.089794,,,, ,  3.100, 0.3995, 0.7272,  2.5
